TransactionAmount,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,TransactionType_Credit,TransactionType_Debit,Channel_ATM,Channel_Branch,Channel_Online,CustomerOccupation_Doctor,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Cluster,PCA1,PCA2
73.19,76.0,213.0,1.0,2264.98,0,1,0,1,0,0,0,1,0,2,0.2765777242419274,2.0780190708136472
188.13,75.0,198.0,1.0,5029.87,1,0,0,0,1,0,0,1,0,2,0.7592066255306937,1.8850787130400217
30.519999999999982,62.0,122.0,1.0,12327.74,0,1,0,1,0,1,0,0,0,0,2.323927303258323,-0.7914590012025564
1159.39,41.0,150.0,1.0,6499.53,0,1,0,0,1,1,0,0,0,0,0.4215108422873136,-0.9251845938212284
170.24,62.0,133.0,1.0,5172.99,0,1,0,1,0,0,0,1,0,2,0.41388541034776677,1.4822891914256124
56.620000000000005,54.0,121.0,1.0,8981.1,0,1,0,1,0,1,0,0,0,0,1.447826031096523,-0.7934886018348456
53.139999999999986,34.0,70.0,1.0,7915.0,0,1,1,0,0,1,0,0,0,0,0.6383302019440937,-1.3009318635752614
587.23,27.0,144.0,1.0,500.84000000000015,0,1,0,0,1,0,0,0,1,1,-1.746034292317666,-0.33732614711846376
146.15,43.0,75.0,1.0,13784.4,0,1,0,1,0,1,0,0,0,0,2.0175325041248446,-1.4803663072713134
21.269999999999982,62.0,114.0,1.0,7392.79,1,0,0,0,1,0,0,1,0,2,0.8579085055636617,1.3378444821612776
76.01999999999998,34.0,189.0,1.0,14765.41,1,0,0,0,1,1,0,0,0,0,1.8803218662437202,-1.9863365770895491
155.51,68.0,15.0,1.0,5360.19,0,1,1,0,0,1,0,0,0,2,0.8138508358926864,1.414843522433677
135.15,72.0,50.0,1.0,5878.14,0,1,0,0,1,0,0,1,0,2,0.8791497390982534,1.8726974074511862
39.48000000000002,56.0,38.0,1.0,5889.51,0,1,1,0,0,0,0,1,0,2,0.4060821677911142,1.3474445142872318
451.68,33.0,15.0,1.0,4381.54,0,1,0,0,1,0,1,0,0,1,-0.4687308817774522,-0.2524493194980573
19.110000000000014,49.0,160.0,1.0,8478.46,1,0,0,0,1,0,1,0,0,0,1.0020073502282818,-0.886647952436992
355.0,26.0,33.0,1.0,185.47000000000025,1,0,0,0,1,0,0,0,1,1,-1.7360757353260583,-0.22057682901145304
427.69,43.0,236.0,1.0,2443.54,0,1,1,0,0,0,1,0,0,1,-0.6196294398637887,-0.016918867864199827
254.86,23.0,102.0,1.0,699.8999999999996,0,1,0,1,0,0,0,0,1,1,-1.7556901966763538,-0.48834546861850914
19.480000000000018,27.0,114.0,1.0,4739.59,0,1,1,0,0,0,1,0,0,1,-0.5804886425991092,-0.644832859024072
190.17,49.0,265.0,1.0,12893.85,0,1,1,0,0,1,0,0,0,0,1.9268712200832732,-1.4084893920798693
91.38,65.0,179.0,1.0,2402.58,0,1,1,0,0,0,0,1,0,2,-0.03986380203799353,1.7629465209866115
206.63,59.0,128.0,1.0,7626.53,1,0,0,0,1,0,0,1,0,2,0.7808636702971796,1.223702827479046
93.22,52.0,52.0,1.0,1014.6300000000001,0,1,0,0,1,0,0,1,0,2,-0.645312590336699,1.570583069906803
547.98,28.0,171.0,1.0,1358.54,0,1,1,0,0,0,0,0,1,1,-1.5598521999281338,-0.3925221411672065
641.06,23.0,25.0,1.0,1602.13,0,1,1,0,0,0,0,0,1,1,-1.61156878293828,-0.3901424300715367
314.55,27.0,19.0,2.0,1105.8900000000008,1,0,0,1,0,0,0,0,1,1,-1.4997923651551255,-0.25476206693956377
836.45,61.0,63.0,1.0,1731.8900000000003,0,1,0,0,1,0,0,1,0,2,-0.3241443859972711,1.9009612385742072
1095.09,29.0,52.0,1.0,8692.47,0,1,1,0,0,0,1,0,0,0,0.3309084169182107,-1.3149217427973041
189.45,53.0,62.0,1.0,12578.75,1,0,0,1,0,1,0,0,0,0,2.1233659606636652,-1.0045612698615427
91.84,67.0,80.0,1.0,1712.4099999999999,1,0,0,1,0,0,0,1,0,2,-0.02402842851396292,2.0006702500419458
609.52,78.0,169.0,1.0,3485.03,0,1,1,0,0,0,0,1,0,2,0.5092054686728043,2.197521283366489
859.3,78.0,68.0,1.0,1146.7800000000002,1,0,0,1,0,0,0,1,0,2,0.1268544843386405,2.532215526157858
100.00999999999999,50.0,63.0,1.0,6393.12,0,1,1,0,0,1,0,0,0,0,0.8461074577151537,-0.6216148180865817
28.78000000000003,40.0,51.0,1.0,680.5500000000002,1,0,0,0,1,1,0,0,0,1,-0.7054764808719107,0.13683511986064434
111.07999999999998,70.0,83.0,1.0,7037.34,0,1,0,0,1,1,0,0,0,2,1.160116184144818,1.2433193002453988
470.96,69.0,124.0,2.0,12991.03,1,0,0,0,1,1,0,0,0,0,2.6182864781833843,-0.5238437798786896
52.22999999999999,28.0,96.0,1.0,105.01000000000022,1,0,0,1,0,0,0,0,1,1,-1.6649216710748242,-0.27097621580017317
78.62,32.0,52.0,1.0,1360.85,0,1,0,1,0,1,0,0,0,1,-0.8343262542348369,-0.211206385416089
47.78999999999999,25.0,37.0,1.0,1649.92,0,1,0,1,0,0,0,0,1,1,-1.4617680731956706,-0.44203905524883713
333.97,52.0,45.0,1.0,5237.36,0,1,0,1,0,1,0,0,0,0,0.6887846610784012,-0.43559077089521475
30.870000000000005,33.0,295.0,1.0,14348.65,0,1,1,0,0,1,0,0,0,0,1.708852120900633,-2.1251569293900223
710.43,67.0,115.0,1.0,5625.55,0,1,0,0,1,0,0,1,0,2,0.5802712136784687,1.7160419946107672
220.23,41.0,47.999999999999986,1.0,3438.02,0,1,1,0,0,0,1,0,0,1,-0.38365293336739,0.04130905417589037
27.28000000000003,29.0,96.0,1.0,10668.24,0,1,1,0,0,1,0,0,0,0,0.9897646348172906,-1.7246172806572666
101.51999999999998,49.0,98.0,1.0,2018.9,0,1,1,0,0,0,1,0,0,2,-0.6171266048133768,0.9872966859811884
162.65,59.0,147.0,1.0,9500.95,0,1,1,0,0,0,1,0,0,0,1.4735671473763121,-0.5949582820948454
10.519999999999982,55.0,30.0,1.0,2472.99,0,1,1,0,0,0,0,1,0,2,-0.25701150899506914,1.5905637431671722
270.72,38.0,37.0,1.0,6522.47,0,1,0,1,0,1,0,0,0,0,0.5074388988846097,-1.0117411215162257
202.34,20.0,134.0,1.0,1223.4499999999998,0,1,0,0,1,0,0,0,1,1,-1.7779676886173232,-0.6694205417615369
247.58,39.0,152.0,1.0,778.7399999999998,0,1,1,0,0,0,1,0,0,1,-0.9947444334940501,0.059601006177323
686.17,61.0,96.0,1.0,2246.15,0,1,1,0,0,0,0,1,0,2,-0.22306645625506866,1.8174493008933377
359.65,25.0,289.0,1.0,219.52999999999975,1,0,0,0,1,0,0,0,1,1,-1.880558337723529,-0.5720068820208043
109.91,38.0,90.0,1.0,12896.06,0,1,0,1,0,1,0,0,0,0,1.6939262534246045,-1.603016987567334
215.72,30.0,137.0,1.0,8697.11,1,0,0,1,0,0,1,0,0,0,0.4620322445078944,-1.505166704446303
490.76,66.0,156.0,1.0,6414.11,0,1,0,0,1,0,0,1,0,2,0.703248394196367,1.5409805767369749
224.28,64.0,68.0,1.0,5767.51,0,1,0,0,1,0,0,1,0,2,0.5923670270925403,1.5986603518647673
614.03,68.0,51.0,1.0,2815.86,0,1,1,0,0,0,0,1,0,2,0.12931808304175835,2.0564997364986124
608.79,55.0,157.0,1.0,2991.17,0,1,0,0,1,0,1,0,0,2,-0.33884826411541397,1.0891374152597337
186.55,48.0,288.0,1.0,224.64999999999964,0,1,0,1,0,0,1,0,0,1,-0.8606753228126447,0.20860264160214392
840.1600000000001,20.0,68.0,1.0,1236.7600000000002,1,0,0,1,0,0,0,0,1,1,-1.778816730894361,-0.4977509380394436
203.34,60.0,66.0,1.0,13586.99,0,1,1,0,0,1,0,0,0,0,2.4879600863716,-0.8426567664831197
90.88,26.0,284.0,1.0,7117.35,0,1,1,0,0,0,1,0,0,0,-0.04833183489041065,-1.7058548032792538
60.110000000000014,61.0,122.0,1.0,7235.87,1,0,0,1,0,0,0,1,0,2,0.8080400115425823,1.3028242420194927
393.92,72.0,47.0,1.0,7318.64,0,1,0,1,0,0,0,1,0,2,1.1387218431250778,1.7865905742103871
19.389999999999986,43.0,45.0,1.0,9847.6,0,1,1,0,0,1,0,0,0,0,1.2937834194837212,-1.1217061708313842
557.41,80.0,49.0,1.0,2968.75,1,0,0,0,1,0,0,1,0,2,0.5548206625688128,2.4491793282994108
57.07000000000002,31.0,99.0,1.0,9323.71,1,0,0,0,1,1,0,0,0,0,0.8135431001640705,-1.5483267090415853
395.27,18.0,167.0,1.0,1764.08,1,0,0,0,1,0,0,0,1,1,-1.7552218440063077,-0.7776977424243654
289.05,75.0,116.0,1.0,5683.49,0,1,1,0,0,0,0,1,0,2,0.8896795222315073,1.9455643579293556
46.110000000000014,33.0,233.0,1.0,5225.73,0,1,0,0,1,1,0,0,0,0,0.02619488229400968,-1.340406386368762
335.5,63.0,47.0,1.0,6445.4,0,1,1,0,0,0,0,1,0,2,0.6880063216825234,1.5680384132574203
388.07,24.0,68.0,1.0,289.71000000000004,0,1,0,0,1,0,0,0,1,1,-1.8197568213750042,-0.3543778531566927
520.86,51.0,66.0,1.0,9200.74,1,0,0,0,1,0,1,0,0,0,1.1846529693646313,-0.6961467408160336
787.41,25.0,39.0,1.0,300.8699999999999,0,1,0,0,1,0,0,0,1,1,-1.8195286814784437,-0.23460435125495832
31.69999999999999,48.0,121.0,1.0,743.8999999999996,1,0,1,0,0,1,0,0,0,2,-0.6821763954707285,0.9732187935365658
22.30000000000001,21.0,90.0,1.0,1200.35,0,1,1,0,0,0,0,0,1,1,-1.7071526660372947,-0.5852673488949166
203.12,56.0,181.0,1.0,1562.3900000000003,0,1,1,0,0,0,0,1,0,2,-0.4892326635578927,1.5353605253189828
315.94,49.0,172.0,1.0,7719.71,1,0,0,1,0,1,0,0,0,0,1.024546091579003,-0.8745555359501777
0.2599999999999909,20.0,173.0,1.0,1833.67,0,1,0,0,1,0,0,0,1,1,-1.6585473561458162,-0.7916297655499696
210.77,71.0,161.0,1.0,5396.65,0,1,1,0,0,0,0,1,0,2,0.7004215874699624,1.7668964324595993
406.65,57.0,107.0,1.0,12995.7,0,1,1,0,0,1,0,0,0,0,2.241870173388046,-0.922333066456044
422.9,40.0,111.0,1.0,7616.43,0,1,1,0,0,0,1,0,0,0,0.5201060114499761,-1.0139822166643713
20.620000000000005,35.0,225.0,1.0,12500.8,1,0,1,0,0,1,0,0,0,0,1.4799648189868906,-1.80705100804512
174.39,19.0,36.0,1.0,1127.0800000000004,0,1,1,0,0,0,0,0,1,1,-1.7751502754343895,-0.5615458974484338
7.860000000000014,76.0,91.0,1.0,3621.98,1,0,0,1,0,0,0,1,0,2,0.6161497195382113,2.1309733863787415
61.97999999999996,49.0,44.0,1.0,5212.28,0,1,0,0,1,0,1,0,0,2,0.007335011868077362,0.778413465949143
54.849999999999994,58.0,40.000000000000014,1.0,2727.45,1,0,0,1,0,0,0,1,0,2,-0.08943165297360928,1.658709116228093
16.55000000000001,26.0,159.0,1.0,6089.79,0,1,0,1,0,0,1,0,0,0,-0.15785396889427783,-1.5055298691594652
91.32,58.0,77.0,1.0,2618.1,0,1,0,1,0,0,1,0,0,2,-0.1999356155941981,1.2446960485109622
195.49,31.0,212.0,1.0,11988.12,0,1,1,0,0,1,0,0,0,0,1.2249587625567848,-1.8827171466700032
49.620000000000005,55.0,111.0,1.0,3841.42,0,1,1,0,0,0,1,0,0,2,-0.09064619871020224,1.0241288165405775
487.16,28.0,84.0,1.0,321.21000000000004,1,0,0,1,0,0,0,0,1,1,-1.6693031583482556,-0.21786494632533038
405.6,37.0,44.0,1.0,9754.73,0,1,0,0,1,0,1,0,0,0,0.8578790767475408,-1.222342326041658
512.95,57.0,143.0,1.0,9584.52,0,1,0,1,0,0,1,0,0,0,1.4044390325464924,-0.6456330697556107
345.94,31.0,163.0,1.0,7624.56,0,1,1,0,0,1,0,0,0,0,0.413903031799031,-1.4571029574786039
356.56,47.0,52.0,1.0,2485.73,0,1,0,0,1,0,1,0,0,2,-0.6025554284272066,0.9543721697215769
10.310000000000002,36.0,280.0,1.0,2137.9,0,1,0,0,1,0,1,0,0,1,-0.8681969688646476,-0.3552102342631992
211.69,30.0,111.0,1.0,6412.85,0,1,0,1,0,1,0,0,0,0,0.2119065737817783,-1.3737331517495197
221.49,23.0,196.0,1.0,707.25,1,0,0,1,0,0,0,0,1,1,-1.773097993645555,-0.5903271485825186
278.23,48.0,83.0,1.0,8300.54,0,1,0,0,1,0,1,0,0,0,0.9224757017935938,-0.7972835499285826
116.88,45.0,263.0,1.0,7717.34,0,1,1,0,0,1,0,0,0,0,0.8440510129423389,-1.1408354018251807
328.77,39.0,247.0,1.0,6967.03,1,0,0,0,1,1,0,0,0,0,0.5194074869321357,-1.2370503501667196
77.53,54.0,55.0,1.0,5158.6,0,1,0,1,0,0,0,1,0,2,0.21096895601955773,1.295670269342322
421.74,67.0,103.0,1.0,12031.14,0,1,0,0,1,1,0,0,0,0,2.367877946784302,-0.5160611648417922
313.69,73.0,152.0,1.0,7093.68,0,1,0,1,0,0,0,1,0,2,1.0878801129260862,1.6988685458468336
411.72,29.0,153.0,1.0,8539.86,0,1,0,1,0,1,0,0,0,0,0.5361888478678747,-1.602642782467834
508.73,59.0,89.0,1.0,7640.57,0,1,0,1,0,0,0,1,0,2,0.7641086130922357,1.2819563400385476
153.08,24.0,201.0,1.0,1292.21,0,1,1,0,0,0,0,0,1,1,-1.6641416974633982,-0.6105888968255003
23.00999999999999,63.0,166.0,1.0,5958.75,0,1,0,1,0,0,0,1,0,2,0.5935084273635614,1.3945458791576013
69.28,25.0,129.0,1.0,708.7399999999998,0,1,0,0,1,0,0,0,1,1,-1.7019187348404383,-0.46940763261174145
51.25000000000003,28.0,66.0,1.0,1744.4,1,0,0,1,0,0,0,0,1,1,-1.3440705402717246,-0.36416782761204136
407.65,25.0,263.0,1.0,273.77999999999975,0,1,1,0,0,0,0,0,1,1,-1.8822152643129153,-0.5397124442050216
459.25,25.0,59.0,1.0,130.76000000000022,0,1,0,1,0,0,0,0,1,1,-1.8039881383710241,-0.2961704865373549
301.56,49.0,118.0,1.0,10389.6,0,1,0,1,0,1,0,0,0,0,1.5297721487942497,-1.0402624870544919
17.670000000000016,63.0,91.0,1.0,1048.1800000000003,0,1,0,0,1,1,0,0,0,2,-0.16984693118163868,1.458536733409865
5.2900000000000205,32.0,132.0,1.0,12896.68,1,0,0,0,1,1,0,0,0,0,1.5036122112322312,-1.844945602248484
401.37,43.0,251.0,1.0,8208.54,0,1,0,1,0,0,1,0,0,0,0.6766798554523143,-1.1597796611578826
145.4,38.0,24.0,1.0,5244.49,0,1,0,0,1,0,1,0,0,0,0.08438773329661381,-0.839194100877819
556.34,37.0,46.0,1.0,11935.14,0,1,0,0,1,1,0,0,0,0,1.4333197885155418,-1.4411040159657413
34.31,24.0,251.0,1.0,1484.7600000000002,0,1,1,0,0,0,0,0,1,1,-1.6376618131302225,-0.7025955511670432
780.59,23.0,145.0,1.0,6513.34,1,0,0,0,1,0,0,0,1,1,-0.7464123652371264,-0.9081037796863528
282.65,35.0,161.0,1.0,13801.15,0,1,1,0,0,1,0,0,0,0,1.7015502309704789,-1.816566701991707
305.27,68.0,147.0,1.0,12958.65,0,1,0,0,1,1,0,0,0,0,2.565326692865185,-0.6246718878864032
185.81,32.0,116.0,1.0,9588.71,0,1,0,0,1,1,0,0,0,0,0.8500009706565343,-1.5584999749184782
66.00999999999999,49.0,179.0,1.0,3475.99,0,1,0,0,1,0,1,0,0,2,-0.3809722358987006,0.7503483555760221
447.95,29.0,75.0,1.0,7544.4,0,1,0,1,0,0,1,0,0,0,0.19623005173625752,-1.3603985147693058
279.3,19.0,47.999999999999986,1.0,1193.6099999999992,0,1,1,0,0,0,0,0,1,1,-1.7804632240837925,-0.5682212601697697
26.75,33.0,27.0,1.0,12063.77,0,1,0,0,1,1,0,0,0,0,1.4039802432395532,-1.6314587584003757
611.15,27.0,121.0,1.0,892.8299999999999,0,1,1,0,0,0,0,0,1,1,-1.6619150709823554,-0.31994459511021994
275.2,54.0,81.0,1.0,1230.12,0,1,0,0,1,0,1,0,0,2,-0.6251499992162552,1.2458633093255491
427.79,18.0,189.0,1.0,1479.67,0,1,0,1,0,0,0,0,1,1,-1.8250113532599956,-0.8052956067225512
469.13,54.0,139.0,1.0,1265.2799999999997,1,0,1,0,0,1,0,0,0,2,-0.4582229325002201,1.1695004865092962
102.81,76.0,47.0,1.0,3228.87,0,1,0,1,0,0,0,1,0,2,0.5309179605816474,2.209817979079123
22.610000000000014,19.0,145.0,1.0,1111.67,0,1,0,0,1,0,0,0,1,1,-1.8140920618916938,-0.7310307826202809
68.28,56.0,293.0,1.0,3213.16,0,1,0,0,1,0,1,0,0,2,-0.2671488813625773,0.8690741834589192
33.64999999999998,63.0,146.0,1.0,12719.93,1,0,0,0,1,1,0,0,0,0,2.4192146706604816,-0.7905198332478247
362.68,63.0,137.0,1.0,2040.77,1,0,1,0,0,0,0,1,0,2,-0.16008070323400797,1.8286164432175722
73.23000000000002,20.0,172.0,1.0,1309.85,0,1,0,1,0,0,0,0,1,1,-1.7459071761775524,-0.7481115184080126
654.49,25.0,104.0,1.0,164.60999999999967,1,0,0,0,1,0,0,0,1,1,-1.8387387201110246,-0.3021745730630996
18.560000000000002,49.0,161.0,1.0,4230.37,1,0,0,1,0,0,1,0,0,2,-0.18608800025416078,0.716712696732189
389.05,27.0,41.0,1.0,761.0,0,1,1,0,0,0,0,0,1,1,-1.6235169745705618,-0.23928136097873393
7.3799999999999955,67.0,105.0,1.0,2923.83,0,1,0,0,1,0,0,1,0,2,0.16093797231776186,1.8529526735689883
109.48000000000002,61.0,93.0,1.0,7372.47,0,1,0,0,1,0,0,1,0,2,0.8015646635939624,1.3239330642070262
66.91,39.0,85.0,1.0,871.1000000000004,0,1,1,0,0,1,0,0,0,1,-0.739388748492678,0.04915636085695141
335.48,45.0,155.0,1.0,3023.16,0,1,0,1,0,0,1,0,0,2,-0.5907831548544622,0.705626025530795
38.139999999999986,19.0,174.0,1.0,1119.21,0,1,0,0,1,0,0,0,1,1,-1.8280074745647987,-0.7653677881694437
1076.98,60.0,173.0,1.0,11833.73,0,1,0,1,0,1,0,0,0,0,2.0245289875841213,-0.7496191582134353
360.02,68.0,68.0,1.0,6400.59,0,1,0,0,1,0,0,1,0,2,0.818759346171515,1.701770139678037
567.71,63.0,80.0,1.0,13884.24,0,1,0,0,1,1,0,0,0,0,2.584735853363938,-0.7520842969852437
218.19,19.0,185.0,1.0,620.8299999999999,0,1,1,0,0,0,0,0,1,1,-1.944446194461723,-0.6993354342802756
209.99,19.0,40.000000000000014,1.0,1938.0100000000002,0,1,1,0,0,0,0,0,1,1,-1.629410977504317,-0.6262458412798083
11.019999999999982,19.0,280.0,1.0,964.79,0,1,0,1,0,0,0,0,1,1,-1.884547622736554,-0.8957074124247696
83.43,56.0,109.0,1.0,1870.1599999999999,0,1,0,0,1,0,0,1,0,2,-0.3870076829925691,1.5672794597836863
344.97,34.0,106.0,1.0,5577.94,0,1,0,0,1,1,0,0,0,0,0.1475944591011571,-1.1397891072137432
172.29000000000002,36.0,283.0,1.0,8700.8,0,1,1,0,0,0,1,0,0,0,0.5481645450122925,-1.4798094530184784
195.54,60.0,255.0,1.0,2794.66,0,1,0,0,1,0,0,1,0,2,-0.1714416765285619,1.4644315356818796
101.23000000000005,45.0,87.0,1.0,6169.71,0,1,0,0,1,0,1,0,0,0,0.44967768613179293,-0.7577970522255552
180.46,25.0,34.0,1.0,831.75,0,1,1,0,0,0,0,0,1,1,-1.6446658106442906,-0.33087919971527946
692.55,53.0,109.0,1.0,2451.56,0,1,0,1,0,0,0,1,0,2,-0.4229619776089661,1.488297068699957
147.31,34.0,92.0,1.0,13625.52,1,0,0,0,1,1,0,0,0,0,1.7040115918491296,-1.7673627520320396
107.48000000000002,20.0,103.0,1.0,1379.3900000000003,0,1,0,1,0,0,0,0,1,1,-1.7046856582278682,-0.6642691159617776
81.50999999999999,25.0,97.0,1.0,865.4899999999998,0,1,0,1,0,0,0,0,1,1,-1.640436130896528,-0.4494289337928371
365.48,76.0,216.0,1.0,7147.4,1,0,0,0,1,0,0,1,0,2,1.1573766000681238,1.7515915555141968
491.1,35.0,125.0,1.0,7833.85,1,0,0,0,1,0,1,0,0,0,0.41012255283677324,-1.2082256151643582
452.8,80.0,151.0,1.0,4840.67,0,1,0,1,0,0,0,1,0,2,0.8670901779055926,2.1345359672208226
645.04,70.0,78.0,1.0,7361.47,0,1,0,1,0,0,0,1,0,2,1.0413212309469804,1.7090396022625436
169.28,45.0,114.0,1.0,5128.44,0,1,0,1,0,1,0,0,0,0,0.43888595732201674,-0.7709559811004144
88.42000000000002,62.0,91.0,1.0,12381.45,0,1,1,0,0,1,0,0,0,0,2.325895560221976,-0.7244960378747242
155.53,29.0,66.0,1.0,4008.05,0,1,1,0,0,0,1,0,0,1,-0.64891699591485,-0.4423365591772699
991.8200000000002,43.0,300.0,1.0,3493.13,0,1,0,0,1,0,1,0,0,1,-0.521323424613821,-0.12412286944933071
39.24000000000001,77.0,106.0,1.0,6462.41,0,1,1,0,0,0,0,1,0,2,1.1308912529737742,1.932244153977956
78.76999999999998,48.0,50.0,1.0,6470.57,1,0,1,0,0,0,1,0,0,0,0.6425991219850444,-0.6012170081038638
26.5,48.0,179.0,1.0,4854.83,0,1,0,0,1,0,1,0,0,0,0.2621650454999848,-0.6743625283201666
83.62,48.0,146.0,1.0,12652.22,0,1,1,0,0,1,0,0,0,0,1.9185966706262165,-1.2903430986663822
142.78,68.0,150.0,1.0,11705.88,0,1,0,1,0,1,0,0,0,0,2.367009974270092,-0.5583022229764629
55.99000000000001,35.0,95.0,1.0,932.6099999999997,0,1,1,0,0,1,0,0,0,1,-0.8549537807831185,-0.10543650550701522
774.48,61.0,31.0,1.0,11613.58,0,1,0,1,0,1,0,0,0,0,2.1155597909527923,-0.5618388537279231
105.37,25.0,160.0,1.0,1068.5500000000002,0,1,1,0,0,0,0,0,1,1,-1.6504172091116103,-0.514434565140391
118.82999999999998,28.0,295.0,1.0,1616.3000000000002,0,1,0,0,1,0,0,0,1,1,-1.5225153711208776,-0.6375274145399379
46.22,23.0,217.0,1.0,471.27999999999975,0,1,0,1,0,0,0,0,1,1,-1.827910308701046,-0.6384748100254818
659.71,21.0,148.0,1.0,106.85999999999967,1,0,0,1,0,0,0,0,1,1,-1.9757007586277113,-0.49569359023794046
377.97,72.0,160.0,1.0,2457.1,0,1,0,0,1,0,0,1,0,2,0.1595811019202255,2.0394997568021864
114.1,69.0,148.0,1.0,5882.12,0,1,0,1,0,0,0,1,0,2,0.7625177908993963,1.6384199319715824
11.300000000000011,55.0,41.0,1.0,1938.9899999999998,1,0,0,0,1,0,0,1,0,2,-0.3437806606140374,1.6210156917336533
95.50000000000003,57.0,17.0,1.0,4079.09,0,1,0,0,1,0,0,1,0,2,0.09873229962886437,1.5409506968070703
130.93,28.0,149.0,1.0,860.1199999999999,1,0,0,1,0,0,1,0,0,1,-1.2676876653225244,-0.33906375771498376
272.97,68.0,174.0,1.0,7811.31,0,1,0,0,1,0,0,1,0,2,1.0433743720216049,1.4482213244216475
73.35,24.0,47.0,1.0,1181.8400000000006,0,1,0,1,0,0,0,0,1,1,-1.5878971476873325,-0.4479741779159503
29.939999999999998,58.0,243.0,1.0,10915.54,0,1,1,0,0,1,0,0,0,0,1.8638220985370686,-0.9389218508250711
307.24,19.0,136.0,2.0,1670.7200000000003,0,1,1,0,0,0,0,0,1,1,-1.7321954911058752,-0.7095966490949389
50.52000000000001,20.0,140.0,1.0,1121.1899999999996,0,1,0,0,1,0,0,0,1,1,-1.782295943634349,-0.6880660377761226
820.46,53.0,243.0,1.0,5621.86,1,0,0,0,1,0,1,0,0,2,0.04807597624163634,0.7522089022214887
153.07,56.0,116.0,1.0,8873.43,0,1,1,0,0,0,1,0,0,0,1.2789639200013634,-0.6102322814212324
52.94,41.0,146.0,1.0,6990.92,0,1,0,1,0,1,0,0,0,0,0.6622627611988937,-1.10892650655469
384.41,60.0,65.0,1.0,7831.56,0,1,1,0,0,0,1,0,0,0,1.2046580852672544,-0.2992719944042368
235.42,51.0,175.0,1.0,6173.23,0,1,0,1,0,0,0,1,0,2,0.23378343365139015,0.9855306281401982
114.23000000000002,56.0,64.0,1.0,9523.72,0,1,1,0,0,1,0,0,0,0,1.6152721575759152,-0.6653105576196802
12.620000000000005,33.0,61.0,1.0,6420.47,0,1,0,1,0,1,0,0,0,0,0.3524921397113136,-1.2361402819019185
997.3699999999999,23.0,145.0,1.0,1146.0900000000001,0,1,1,0,0,0,0,0,1,1,-1.7941808518462923,-0.45633213521193694
373.52,35.0,235.0,1.0,6430.41,0,1,1,0,0,0,1,0,0,0,0.09148746835513971,-1.2489579642438824
336.05,28.0,164.0,1.0,1635.0500000000002,0,1,0,1,0,0,0,0,1,1,-1.4644498837842517,-0.45851625817336095
366.93,66.0,33.0,1.0,6697.79,0,1,0,0,1,0,0,1,0,2,0.8280527398664088,1.6541889612014504
112.26999999999998,58.0,102.0,1.0,7369.89,0,1,0,1,0,1,0,0,0,0,1.2724382895975994,-0.49919968675002624
494.9599999999999,40.0,132.0,1.0,6903.68,0,1,1,0,0,0,1,0,0,0,0.3685937710508886,-0.9741293733200549
561.58,65.0,23.0,1.0,11748.86,0,1,0,0,1,1,0,0,0,0,2.2743192644140877,-0.44530112542570044
440.94,42.0,148.0,1.0,7303.23,0,1,0,0,1,1,0,0,0,0,0.6870489866613876,-1.0441020168533308
71.9,29.0,51.0,1.0,10619.35,0,1,0,1,0,1,0,0,0,0,1.0122568361606243,-1.6852747815076627
256.66,54.0,137.0,1.0,1794.5,1,0,0,0,1,0,0,1,0,2,-0.47495937444949904,1.5115253484653488
166.55,59.0,99.0,1.0,12970.21,1,0,0,1,0,1,0,0,0,0,2.367525159076761,-0.880095553512125
276.26,56.0,143.0,1.0,120.89000000000033,0,1,0,1,0,1,0,0,0,2,-0.5953756723117503,1.2544413169174486
35.45999999999998,67.0,164.0,1.0,5692.31,0,1,1,0,0,1,0,0,0,2,0.7895017644666888,1.155662869056021
38.139999999999986,50.0,165.0,1.0,9879.87,0,1,0,1,0,0,1,0,0,0,1.2880629952670044,-0.9947267155535564
506.26,64.0,86.0,1.0,6266.65,1,0,1,0,0,0,0,1,0,2,0.6686788461820559,1.6085996061656935
736.32,31.0,28.0,1.0,14268.95,0,1,0,0,1,1,0,0,0,0,1.6720094295678753,-1.7850744617271972
389.43,52.0,151.0,1.0,6449.83,1,0,1,0,0,0,1,0,0,0,0.6792670203120657,-0.548345566417668
25.579999999999984,60.0,166.0,1.0,6741.41,0,1,1,0,0,0,1,0,0,0,0.9951819115664029,-0.38298759001928395
446.1,25.0,243.0,1.0,1008.4400000000005,0,1,1,0,0,0,0,0,1,1,-1.7398837871839066,-0.5684386409554925
147.74,23.0,15.0,1.0,1711.7799999999997,0,1,0,1,0,0,0,0,1,1,-1.5133604434421153,-0.4751004016183229
46.22999999999999,77.0,282.0,1.0,5107.75,0,1,0,0,1,0,0,1,0,2,0.7917045915798779,1.8067001838909724
265.37,33.0,77.0,1.0,5229.95,0,1,0,1,0,0,1,0,0,0,-0.09291153648248957,-1.0665898119960464
342.57,20.0,91.0,1.0,339.15999999999985,0,1,0,0,1,0,0,0,1,1,-1.939631892221162,-0.5284374664976281
417.26,32.0,45.0,1.0,10442.48,1,0,0,0,1,1,0,0,0,0,1.0372151594932422,-1.4905972742220484
